Date,Open,High,Low,Close,Adj Close,Volume
2022-04-28,510.000000,510.000000,480.000000,493.200012,493.200012,999
2022-04-29,492.000000,504.000000,468.600006,485.399994,485.399994,360
2022-05-02,480.000000,499.799988,450.000000,462.000000,462.000000,411
2022-05-03,453.600006,466.200012,450.600006,460.799988,460.799988,215
2022-05-04,456.000000,456.600006,427.200012,438.600006,438.600006,401
2022-05-05,441.000000,462.000000,424.799988,433.799988,433.799988,301
2022-05-06,423.000000,426.000000,392.399994,397.799988,397.799988,573
2022-05-09,393.600006,393.600006,332.399994,342.600006,342.600006,718
2022-05-10,349.799988,357.000000,324.000000,348.000000,348.000000,264
2022-05-11,348.600006,360.000000,336.000000,356.399994,356.399994,236
2022-05-12,321.000000,342.600006,321.000000,333.600006,333.600006,260
2022-05-13,369.000000,372.000000,336.000000,342.600006,342.600006,300
2022-05-16,354.000000,360.000000,342.600006,342.600006,342.600006,267
2022-05-17,354.000000,372.000000,337.799988,360.000000,360.000000,464
2022-05-18,370.799988,370.799988,348.600006,349.799988,349.799988,176
2022-05-19,354.000000,383.399994,347.399994,364.799988,364.799988,840
2022-05-20,384.000000,384.000000,346.200012,352.799988,352.799988,114
2022-05-23,342.000000,373.200012,342.000000,358.799988,358.799988,187
2022-05-24,352.799988,360.000000,342.600006,348.000000,348.000000,64
2022-05-25,354.000000,360.000000,336.000000,346.799988,346.799988,153
2022-05-26,336.000000,383.399994,336.000000,360.000000,360.000000,477
2022-05-27,367.799988,474.000000,354.000000,451.799988,451.799988,5838
2022-05-31,468.000000,474.000000,411.000000,447.000000,447.000000,1586
2022-06-01,444.000000,448.200012,403.200012,431.399994,431.399994,1609
2022-06-02,426.000000,431.399994,394.799988,420.000000,420.000000,1001
2022-06-03,408.000000,420.000000,336.600006,354.000000,354.000000,1259
2022-06-06,357.000000,366.000000,336.000000,339.600006,339.600006,467
2022-06-07,348.000000,348.000000,318.000000,321.000000,321.000000,483
2022-06-08,318.000000,333.000000,318.000000,321.000000,321.000000,348
2022-06-09,324.000000,330.000000,313.799988,321.000000,321.000000,276
2022-06-10,318.000000,329.399994,300.000000,305.399994,305.399994,755
2022-06-13,270.000000,288.000000,258.000000,267.000000,267.000000,398
2022-06-14,277.200012,282.000000,258.000000,259.799988,259.799988,218
2022-06-15,264.000000,276.000000,264.000000,270.000000,270.000000,148
2022-06-16,271.799988,272.399994,244.199997,258.000000,258.000000,257
2022-06-17,271.799988,272.399994,252.000000,255.000000,255.000000,214
2022-06-21,264.000000,264.000000,252.000000,253.199997,253.199997,414
2022-06-22,258.000000,267.000000,246.600006,252.000000,252.000000,344
2022-06-23,252.000000,276.000000,240.600006,252.000000,252.000000,397
2022-06-24,255.600006,270.000000,246.600006,257.399994,257.399994,289
2022-06-27,264.000000,269.399994,246.000000,264.000000,264.000000,314
2022-06-28,276.000000,428.399994,262.799988,335.399994,335.399994,10176
2022-06-29,294.000000,295.200012,264.000000,270.000000,270.000000,1273
2022-06-30,264.000000,269.399994,240.000000,244.800003,244.800003,979
2022-07-01,248.399994,264.000000,240.000000,240.000000,240.000000,654
2022-07-05,259.200012,259.200012,240.000000,246.000000,246.000000,322
2022-07-06,240.000000,252.000000,219.000000,226.800003,226.800003,679
2022-07-07,224.399994,239.399994,219.000000,233.399994,233.399994,1108
2022-07-08,255.000000,279.000000,243.600006,258.000000,258.000000,1237
2022-07-11,276.000000,282.000000,252.600006,269.399994,269.399994,1561
2022-07-12,270.000000,276.000000,240.000000,247.800003,247.800003,1060
2022-07-13,240.000000,252.000000,223.199997,244.800003,244.800003,719
2022-07-14,252.000000,252.000000,228.600006,241.800003,241.800003,434
2022-07-15,234.000000,244.800003,231.000000,237.000000,237.000000,638
2022-07-18,235.199997,247.199997,228.000000,228.000000,228.000000,494
2022-07-19,233.399994,233.399994,223.800003,229.800003,229.800003,637
2022-07-20,233.399994,248.399994,229.800003,243.000000,243.000000,699
2022-07-21,242.399994,257.399994,234.000000,251.399994,251.399994,740
2022-07-22,246.000000,270.000000,231.000000,256.200012,256.200012,1072
2022-07-25,255.600006,257.399994,240.000000,243.600006,243.600006,292
2022-07-26,243.600006,252.000000,231.600006,235.199997,235.199997,221
2022-07-27,233.399994,246.000000,222.600006,240.000000,240.000000,556
2022-07-28,240.000000,246.000000,225.600006,232.800003,232.800003,234
2022-07-29,228.000000,240.000000,210.000000,220.199997,220.199997,744
2022-08-01,219.600006,219.600006,210.000000,213.000000,213.000000,309
2022-08-02,210.000000,222.000000,210.000000,218.399994,218.399994,475
2022-08-03,228.000000,228.000000,207.600006,217.800003,217.800003,992
2022-08-04,234.000000,234.000000,213.000000,223.199997,223.199997,892
2022-08-05,228.000000,228.000000,216.600006,227.399994,227.399994,563
2022-08-08,228.000000,246.000000,227.399994,240.000000,240.000000,747
2022-08-09,240.000000,246.000000,225.600006,229.199997,229.199997,594
2022-08-10,238.199997,240.000000,226.800003,237.000000,237.000000,187
2022-08-11,241.800003,269.399994,229.199997,262.799988,262.799988,829
2022-08-12,264.000000,264.000000,246.000000,254.399994,254.399994,314
2022-08-15,267.600006,267.600006,240.600006,264.000000,264.000000,543
2022-08-16,259.200012,300.000000,241.199997,274.200012,274.200012,1341
2022-08-17,276.000000,291.600006,264.000000,291.000000,291.000000,768
2022-08-18,294.000000,420.000000,270.000000,278.399994,278.399994,10891
2022-08-19,271.799988,312.000000,267.000000,299.399994,299.399994,899
2022-08-22,304.799988,304.799988,252.000000,261.000000,261.000000,1200
2022-08-23,252.000000,264.000000,247.199997,261.000000,261.000000,490
2022-08-24,261.000000,261.000000,252.000000,256.200012,256.200012,113
2022-08-25,261.600006,262.799988,246.000000,253.199997,253.199997,92
2022-08-26,258.000000,261.600006,241.199997,246.000000,246.000000,254
2022-08-29,246.000000,264.000000,234.000000,249.000000,249.000000,375
2022-08-30,246.000000,252.000000,234.000000,242.399994,242.399994,667
2022-08-31,248.399994,252.000000,234.000000,234.600006,234.600006,492
