Date,Open,High,Low,Close,Adj Close,Volume
2022-04-29,372.799988,376.049988,339.250000,348.200012,343.120850,127635
2022-05-02,null,null,null,null,null,null
2022-05-04,351.700012,358.200012,336.000000,339.600006,334.646301,171625
2022-05-05,345.750000,346.750000,330.000000,333.399994,328.536713,64532
2022-05-06,323.000000,327.000000,313.299988,322.450012,317.746460,165942
2022-05-09,310.049988,323.850006,305.100006,312.000000,307.448883,96822
2022-05-10,316.549988,321.000000,296.000000,299.850006,295.476135,82763
2022-05-11,302.250000,311.649994,282.799988,307.250000,302.768188,186619
2022-05-12,299.500000,304.250000,290.000000,294.950012,290.647614,83877
2022-05-13,302.750000,304.000000,286.899994,289.000000,284.784393,85197
2022-05-16,294.000000,298.149994,283.950012,296.799988,292.470612,76894
2022-05-17,298.000000,314.350006,296.549988,306.850006,302.373993,76213
2022-05-18,313.950012,322.750000,307.200012,319.799988,315.135101,93544
2022-05-19,305.500000,311.399994,301.000000,306.399994,301.930542,87790
2022-05-20,309.649994,319.899994,309.649994,316.000000,311.390533,75577
2022-05-23,312.500000,324.700012,311.649994,318.049988,313.410614,43280
2022-05-24,318.899994,320.000000,310.049988,318.000000,313.361359,41042
2022-05-25,315.399994,317.500000,290.500000,293.200012,288.923126,106296
2022-05-26,298.000000,310.950012,286.250000,309.350006,304.837555,86511
2022-05-27,311.100006,314.500000,301.500000,306.250000,301.782745,33113
2022-05-30,309.250000,314.350006,304.049988,305.850006,301.388611,43468
2022-05-31,306.000000,329.799988,304.500000,322.200012,317.500092,70074
2022-06-01,325.000000,330.299988,320.350006,325.450012,320.702698,46732
2022-06-02,327.549988,339.500000,326.799988,336.899994,331.985687,40608
2022-06-03,343.500000,343.500000,323.850006,325.750000,320.998322,55196
2022-06-06,324.000000,340.350006,318.049988,332.649994,327.797668,78887
2022-06-07,331.000000,336.399994,327.299988,333.049988,328.191803,16656
2022-06-08,334.549988,337.000000,325.000000,326.399994,321.638824,20371
2022-06-09,327.049988,332.500000,324.450012,329.000000,324.200928,23199
2022-06-10,356.000000,372.000000,332.049988,353.899994,348.737671,8713405
2022-06-13,342.899994,347.399994,325.799988,328.850006,324.053101,220919
2022-06-14,329.799988,343.750000,328.799988,332.100006,327.255676,127260
2022-06-15,334.600006,337.750000,320.399994,327.500000,322.722778,63917
2022-06-16,335.000000,336.100006,306.500000,317.450012,312.819397,104074
2022-06-17,318.000000,330.000000,315.049988,326.450012,321.688110,51929
2022-06-20,331.000000,331.000000,305.299988,310.500000,305.970764,49582
2022-06-21,316.549988,324.100006,311.600006,317.899994,313.262817,34793
2022-06-22,317.000000,319.200012,311.500000,314.450012,309.863159,31487
2022-06-23,311.000000,325.000000,311.000000,319.299988,314.642395,23256
2022-06-24,322.750000,325.750000,317.500000,324.649994,319.914368,28678
2022-06-27,324.649994,327.100006,315.149994,318.600006,313.952637,31545
2022-06-28,317.149994,321.799988,314.250000,319.799988,315.135101,21967
2022-06-29,317.500000,322.049988,313.500000,321.200012,316.514679,20540
2022-06-30,321.450012,325.000000,313.500000,323.600006,318.879669,19827
2022-07-01,322.799988,334.899994,317.000000,333.600006,328.733826,26247
2022-07-04,341.899994,341.899994,332.799988,336.850006,331.936401,11341
2022-07-05,338.549988,342.500000,329.200012,330.200012,325.383423,21539
2022-07-06,329.000000,339.899994,328.149994,337.549988,332.626190,21307
2022-07-07,339.299988,343.200012,336.049988,340.200012,335.237518,23031
2022-07-08,339.700012,344.450012,335.850006,339.450012,334.498505,25449
2022-07-11,338.750000,349.350006,338.750000,342.750000,337.750336,54006
2022-07-12,346.549988,346.799988,338.950012,341.549988,336.567841,11374
2022-07-13,341.500000,344.100006,335.000000,336.950012,332.034943,14964
2022-07-14,339.649994,339.649994,329.149994,331.950012,327.107880,20218
2022-07-15,329.049988,348.000000,329.049988,345.200012,340.164612,40612
2022-07-18,349.399994,350.049988,343.049988,344.799988,339.770447,34389
2022-07-19,341.799988,347.700012,341.700012,344.200012,339.179199,10609
2022-07-20,342.049988,356.250000,340.000000,341.700012,336.715668,33133
2022-07-21,338.250000,348.000000,338.250000,346.350006,341.297821,16979
2022-07-22,346.100006,354.700012,338.350006,342.950012,337.947418,111693
2022-07-25,348.649994,348.649994,341.399994,342.950012,337.947418,46808
2022-07-26,343.149994,344.450012,338.000000,340.399994,335.434631,24660
2022-07-27,340.350006,350.000000,340.000000,345.500000,340.460205,27641
2022-07-28,352.000000,364.000000,348.799988,351.750000,346.619049,115466
2022-07-29,358.850006,358.850006,343.200012,345.850006,340.805115,32881
2022-08-01,346.000000,354.500000,342.500000,350.700012,345.584381,27001
2022-08-02,349.000000,351.100006,331.000000,334.750000,329.867035,79927
2022-08-03,336.000000,337.049988,325.399994,335.600006,330.704620,56541
2022-08-04,339.200012,341.700012,331.700012,333.200012,328.339661,9900
2022-08-05,332.250000,336.600006,329.350006,330.450012,325.629761,13956
2022-08-08,331.700012,337.000000,326.850006,335.649994,330.753906,14432
2022-08-10,336.149994,344.899994,335.299988,338.200012,333.266724,46856
2022-08-11,341.700012,342.549988,335.700012,340.000000,335.040436,23435
2022-08-12,346.950012,346.950012,336.350006,344.100006,339.080658,19617
2022-08-16,339.049988,353.700012,339.049988,351.600006,346.471252,123117
2022-08-17,352.850006,357.500000,350.299988,351.299988,346.175598,169438
2022-08-18,350.500000,354.500000,336.000000,350.350006,345.239502,180419
2022-08-19,341.100006,352.000000,330.250000,333.049988,328.191803,1466924
2022-08-22,330.000000,334.000000,323.299988,328.100006,323.314056,144346
2022-08-23,332.000000,339.899994,326.500000,338.649994,333.710144,108255
2022-08-24,335.100006,344.000000,334.500000,341.799988,336.814178,72322
2022-08-25,339.500000,348.700012,338.000000,340.000000,335.040436,96859
2022-08-26,342.100006,350.899994,337.149994,346.350006,341.297821,95308
2022-08-29,339.000000,344.649994,333.000000,341.649994,336.666382,57962
2022-08-30,341.399994,350.000000,341.399994,344.649994,339.622620,61921
2022-09-01,343.000000,349.500000,341.000000,344.799988,339.770447,30318
2022-09-02,348.750000,348.799988,340.299988,343.350006,338.341583,33081
2022-09-05,343.200012,344.750000,337.700012,338.549988,333.611603,22105
2022-09-06,337.049988,342.600006,331.399994,332.250000,327.403503,62683
2022-09-07,332.000000,335.799988,330.049988,331.549988,326.713715,20069
2022-09-08,336.450012,337.000000,330.399994,335.250000,330.359741,20844
2022-09-09,339.000000,342.299988,333.450012,335.549988,330.655334,51925
2022-09-12,334.049988,338.399994,334.049988,336.299988,331.394409,26768
2022-09-13,337.200012,349.399994,335.750000,346.649994,341.593445,50568
2022-09-14,340.250000,356.700012,340.250000,349.399994,344.303345,96828
2022-09-15,353.899994,368.500000,349.649994,363.350006,358.049835,110006
2022-09-16,363.350006,368.299988,356.100006,362.799988,357.507874,178793
2022-09-19,363.049988,373.549988,358.750000,364.850006,359.527985,553657
2022-09-20,364.850006,369.649994,355.500000,358.350006,353.122772,69979
2022-09-21,360.000000,373.950012,357.000000,370.399994,364.997009,103723
2022-09-22,369.950012,390.000000,368.549988,384.100006,378.497192,314879
2022-09-23,384.149994,386.649994,372.250000,374.750000,369.283539,73573
2022-09-26,366.299988,370.500000,350.700012,352.600006,347.456665,69180
2022-09-27,357.350006,365.399994,353.399994,357.950012,352.728638,92614
2022-09-28,349.950012,359.399994,348.299988,351.100006,345.978546,47687
2022-09-29,351.350006,359.000000,347.299988,354.399994,349.230377,29605
2022-09-30,354.700012,361.500000,350.000000,351.600006,346.471252,24784
2022-10-03,345.350006,359.799988,345.350006,357.600006,352.383728,45474
2022-10-04,368.950012,368.950012,354.000000,355.700012,350.511444,22316
2022-10-06,362.950012,374.899994,357.600006,372.450012,367.017120,98353
2022-10-07,368.299988,373.299988,366.799988,369.100006,363.716003,30951
2022-10-10,362.399994,369.549988,359.000000,360.750000,355.487793,23768
2022-10-11,360.250000,360.350006,353.799988,357.149994,351.940277,412755
2022-10-12,355.799988,356.200012,350.200012,352.899994,347.752289,32465
2022-10-13,353.850006,356.000000,349.000000,350.399994,345.288727,15383
2022-10-14,356.950012,357.000000,341.950012,347.399994,342.332489,19190
2022-10-17,345.600006,351.899994,340.850006,349.200012,344.106262,33848
2022-10-18,352.000000,357.500000,348.000000,352.299988,347.161011,39032
2022-10-19,352.399994,357.500000,349.049988,355.850006,350.659271,22926
2022-10-20,356.000000,365.000000,354.000000,358.149994,352.925690,45562
2022-10-21,359.799988,366.600006,351.700012,354.549988,349.378174,45886
2022-10-24,355.000000,363.299988,355.000000,361.100006,355.832672,12598
2022-10-25,358.799988,369.149994,356.100006,361.950012,356.670258,25752
2022-10-27,373.000000,403.500000,367.149994,399.450012,393.623260,328871
2022-10-28,405.799988,417.799988,399.600006,410.549988,404.561310,241647
2022-10-31,412.350006,424.350006,407.950012,419.500000,413.380798,140018
2022-11-01,419.200012,423.850006,411.250000,417.299988,411.212860,59568
2022-11-02,416.250000,422.700012,405.450012,408.600006,402.639801,53829
2022-11-03,403.200012,428.299988,403.200012,411.399994,405.398956,120355
2022-11-04,414.200012,414.200012,407.600006,410.700012,404.709167,28093
2022-11-07,419.600006,419.600006,400.049988,405.000000,399.092285,18025
